	average
eXrH7CgOWDK9sJQeMnWVKA	191.22807017543857
YujpizaaRrMrRslW1cmi7A	88.15789473684212
bvS35u8P0mEV8OeLDMi8Og	89.47368421052632
y5BKRu0acAkWD4n0Ky8vZQ	159.64912280701753
9ndBa7F2egqpiMy_e8ysJg	167.10526315789474
vayODXuvROYMlFaDwpnTJg	189.4736842105263
aWNqcd3hSATns1ctsppjxA	165.78947368421052
di8GwyacU_2ovY9_POFt9w	139.03508771929822
-Bpwf1JL9XxV4WiNciFKdQ	189.4736842105263
5cd9IdAV9Dce3BdRDh9qCQ	192.10526315789474
CbbnqydHowsdJTNERPIQMQ	190.3508771929825
h7S0h5Pf4y8QoPoO71X5zw	188.5964912280702
pbcjyIi9JZIKXhJzkUT31g	164.03508771929825
8v458dWwsLLkLVTGvVaVxA	190.3508771929825
-ad22O8EIgPU_TqQ3Quxgg	190.78947368421046
4a0RAeVe9pNLdlZcyS0KZQ	191.22807017543857
YNn8tEsY_SSSa68Cbgm0Zw	112.71929824561406
9ROx8_SMW8b9WAQBbuNWmg	189.9122807017544
ho0wyOhkom1MuUeieeT_7g	114.03508771929823
jwuZEnnYqqpTfg2oXNZoqg	114.47368421052632
B638QaaLKAYOMy086ddaug	164.91228070175438
DYqujEDnSMgwL7sFTRSv8w	158.33333333333331
I5mR8nQz41ttMZ-GEl6MVQ	190.3508771929825
Em-xPaeJXQQ2r-NWhcddqA	191.22807017543857
1Fc1Mt1ZQ60ynS_baTX32g	165.35087719298247
Rdh6WTXJeIwB-1Crqqtv9A	164.03508771929825
2MzRqgH9sOGKVzSEMR7f7w	158.7719298245614
KwftRs5ROdD5vpfHq98m5Q	190.3508771929825
OV4cZ8wLW0-mX0jUHt34RQ	85.96491228070175
lR83om-QhvvzQHjXM8Od9A	189.03508771929825
neB2-zoSA5XoewHHOGNDhA	138.1578947368421
EcQuRZBMdQ4Sll2LxVcJkA	166.66666666666669
px4As-_OEonxxIWu-P0MDw	161.8421052631579
1GjK2zPf2CdIfEQlsVtNFg	140.3508771929825
0uxOOTpTQNrlUE3a2I6nlg	190.78947368421046
xXNyrwxfgApyaYgt0XuWMQ	165.35087719298247
__Y-5ugQ3y__VxzOIXQ0ng	139.03508771929822
esYitN2zMCIC7Bittr3Xpw	190.78947368421046
J30FyZ2LZqQ3uppgZDE_hA	189.4736842105263
kcLuh-ck_Zj07TsodaaNUA	149.3421052631579
DSD0DgYKc7hxn0Nl2F3cdg	190.78947368421046
mGawCdWW_pPvuWkeuxmPsg	164.69298245614033
ADN62r9gtTwGaAE_ynm4pA	163.5964912280702
wzx0e3u-uwukoj73jgCteQ	139.03508771929822
PXwGLTkFzs_8PoP7tRq2Tg	190.3508771929825
42VKbpEM2LrT6L-67kjl8w	91.22807017543859
5mkpbkoS0fvpxS-I8iIf_g	191.66666666666669
0pnITZyMrKR80ZjNjYzl3A	189.47368421052633
ag7Ck2FkidVnl53akEWACg	191.22807017543857
RDZV5cfJRE5Ocyl67Mm7UA	149.12280701754386
Arww8kZo5jkUGEZwtNkO9g	190.78947368421046
hNb0hS2AT0_5kTnrcvk2fw	164.91228070175438
RhpaXVpwiMoVs4gQMehauQ	189.9122807017544
Uwi_0m9VJ0rLvBgVzijFDw	192.54385964912282
X35SexbK5vwv1GoErxZWcQ	189.9122807017544
SgiORk6xC9OxIhzrGcPv1g	161.8421052631579
9gMIZnjMntB7Cc7TkflaXw	89.91228070175438
_TwRqKWzo5LvDV2EGVfsHA	191.22807017543857
hzOrweBuwE_4ZvI8MUYIHA	189.03508771929825
W8sEuUmb5w7-FdbQo92zjQ	190.3508771929825
l8IgYnTR5YAnf3GAJtPwIA	164.91228070175438
Nm-N4JOp4W4H6WN0ur7C8g	132.01754385964912
1QABw9xW72L-3EkGmIllaQ	168.42105263157893
fMSjJGhEuKaVPDxhscp5Dg	189.03508771929825
fAdoiUmsH3AIivrioGYnbQ	140.3508771929825
zxRHyxQm-32j5Z7Pi7bHCA	190.78947368421046
t_sjtqBjKhxedjUxoVJzrg	190.78947368421046
4IqM_iMKeVMsE9CouqXJcQ	139.91228070175438
at7dS8gtLiEwd_4uHv231A	109.2105263157895
kfSRBYW7bMttvYHanKLzmQ	190.78947368421046
kLIY1XAQl8k7MdQg2VbM1Q	114.47368421052632
7dnh9OrD8LekBwvachGH5Q	89.47368421052632
vOCRkTZuYNnGqzoaPwQFGg	185.5263157894737
ybnJoXphDsVeg299y5A3hQ	139.4736842105263
lyqGsGMchZCA8rc1uX1gsA	190.78947368421046
NHM8o6MxOKiRasbRS0oswA	189.9122807017544
XgQI0qrNTEvOo1EIXDVyUQ	89.91228070175438
8_L2rGpQmWwhl0oLIoXztg	191.22807017543857
44WfnZFh-atRchFz9Xocmg	158.4795321637427
pWX8636X1eG8seFwbEjqXA	178.72807017543857
HGUgY62r4Ln4bOBHHUr0ww	137.71929824561406
UOKFUQlGWmMEjwiGFwACdQ	164.03508771929825
LbNEqpHg0E8h_e9H6YYQOw	189.9122807017544
JzGXwXXri7KqkiwBP3qUpg	188.5964912280702
dbhusacH7EmR9qw25HWZ8Q	188.5964912280702
8uD5GH4tMguMz1PwRdtKRA	191.66666666666669
dYYxmzk_WPGr7oFWNjE3Iw	190.78947368421046
AiD6cF2LQSfHK_EIpfbFnQ	165.35087719298247
QHYJCkhOoYjaojcl6Ij9mw	165.35087719298247
XHHE9f-imsOWonIMQN1tmw	162.71929824561403
dPxR3kJmlX6mAYGyAWheOg	178.28947368421055
bENylmOyzWWN8QVimoUKYw	85.52631578947368
3pn112UMi53Iaz95G48OQw	189.9122807017544
tgsU2AYnlpa2mSYpD44OPQ	138.5964912280702
mXbfwOP9PRLcQfSHWWwRNA	114.03508771929823
8xZLVGMzgIgAMIQeJZNuog	190.78947368421046
6ac4D0dVdHFS8u4XAyAYqg	138.1578947368421
szrsHjY9ZM9yxJYTvsPUKw	85.96491228070175
8uJ5IOA5M33lDauEwAX_WA	139.91228070175438
jOyEgfj9e0sMMiWxqdGk5g	189.03508771929825
eIVQrwUueUT6d50BB8Gqsw	191.22807017543857
Rk2CQMsUmaaJNkf_ewVT6g	164.03508771929825
w0UusgNXowtiRsGotkA-rg	190.78947368421046
ytJ7MJ6ddLdlnoxoSQXdOA	189.4736842105263
RX7Q4zwlpFsLl7Cd-dARww	163.5964912280702
cty-VP-wvpUbsa-nPGc1CA	182.7485380116959
hhQUVO2AqBdSeQcPo19Bsw	139.76608187134502
buKil6TWn5YaQnsY7cC2QA	139.91228070175438
e7upbt6rb1BiFv6xcyywvQ	164.91228070175438
oCVhh6LxIfKB4_ZLKaZGJg	190.78947368421046
lYu0e98ZSNeXIjcLpkjhhA	166.2280701754386
aly67kV7QZwKgrDNVWc4Fg	192.10526315789474
Lb1xKWfuUe3KenwMbb21IQ	139.4736842105263
NWZiY8LA0R9YbADPL7o6zA	113.15789473684212
Xo_94Abt0xtxiamUmuXKiA	189.9122807017544
2Uikc6ewJRI-4SudjrsScw	190.3508771929825
gicynNxBNb1BICPHbWCS7A	140.3508771929825
PgadakBbUXzWD2lVwP2TYQ	137.28070175438594
7hJovWYqtGrDDmIqHkN1MA	192.10526315789474
Rdp3C5KacNRbufVLL_XhMA	190.78947368421046
2qtkBJ1AGWhAkCmCTNg4zw	62.719298245614034
R3_WtqS6GisYSQo07hnXmQ	139.4736842105263
6h5Bf4s2b6_JMjyWBdZgRA	139.91228070175438
F73jTCeI1gE6HZfd3FWdRg	137.93859649122808
rS3Yn3-FAOWu4z9QTXjWKg	190.78947368421046
-KXTWAD8yzxf2k0Lxgudjw	164.91228070175438
EoWVBtRYSBb6EsA71CTq3g	114.47368421052632
T3vLOn7pLyBWi9B24qupsg	85.52631578947368
76VIuVRKV1AkiECFQ9eB1Q	139.03508771929822
TKwzreBMGFbu9zN6taeVLA	139.4736842105263
yXTKvSbM1ft2c_w-foMyrw	89.91228070175438
woWZ1Za7znmdMxJjdsEaMA	139.03508771929822
-VMWI1mxOwnhcTA01k-DWw	190.3508771929825
rmmKsvA4WOvUD_kFrjxPoQ	114.47368421052632
onxu4Xk9q0G95UldTsFK0Q	191.22807017543857
Q8i51Z6qEg4VepXH1W1YTg	84.21052631578948
NiqR73xG4uJWAIy1R4mo3g	189.9122807017544
Pl2dmmFEWqWV3-KvsYuayw	164.91228070175438
X_0y6XmVpjlTHMxow_4zHA	165.35087719298247
DlcRo_ckGwkotFx3OOzabA	187.71929824561403
T90SZi0rgZYbHljrDsb3sA	87.28070175438594
9SpIJmgWjJzaaOZfy-TVYA	87.71929824561406
Hc9Fb5X-AhPgfC1nkVQv4Q	139.4736842105263
CJmGWW7Mrm8Z8RZ9jDP9rw	189.4736842105263
en-89B3poLejWb76ViF4kg	189.9122807017544
Ai6hp1zy64CzpFz6twOmKQ	139.4736842105263
bJTKxBIvb_AR8d4SuLPV8g	164.91228070175438
blKDVAIT4-AIjYUUZPD7jA	165.78947368421052
ayMSTGXy8uR739EvbFOLgw	190.3508771929825
50VYCtRuCYEl4Jw7aXQGKQ	114.03508771929823
qK0JD2z-KR_JJKiC9H5P_A	87.28070175438594
c5GHDTQTGFnNAFARaSAuNg	164.4736842105263
ds-C9AXGATTmvsCEWCqmZg	151.75438596491227
1Oy8X-mnO9sTgJ1gkUHpAQ	191.66666666666669
zlDZrLzlhp9s-xO7Z61UxQ	165.35087719298247
X25y7-_essNIfuKoUqIxcg	190.3508771929825
Oo1oSpdYdFKMX6dLCm_cLw	114.47368421052632
5gTorG9VlsBZ2if0pt74rg	115.7894736842105
2ohuaHRix4LecLKD-p-0zg	190.78947368421046
47m_J901dH61QGRS_gk2_A	139.03508771929822
e03iPZLuSJ5_3LY4TOp2iQ	116.22807017543859
-pTRCEl-SsP-weAAS_i8ug	189.9122807017544
3VirXXnkZnoXF8uo-Gadyw	165.78947368421052
8MQRRX1Wz0diB0-cknw5_w	163.5964912280702
0CXjdcrlMTFevxCXwUTlaQ	189.4736842105263
PvSi8qkUrl3aoSLkuwpr9w	189.4736842105263
lmxp3ZtAcU7afMm_JrSfww	150.87719298245614
EOqLQ1OK7BS5HeiOx6CKCw	192.10526315789474
0felMTuGC_RS7X15dP9IvA	189.9122807017544
M4tyqwsqBRXKAasRrFAD7w	139.4736842105263
khYL1-E6yBGHCFdvs2aHhA	189.4736842105263
S5WQcThM04eH7Eu0YJ1a1Q	165.35087719298247
TSqv84gpiDfdqEFwTM45OQ	160.5263157894737
9Mxmfj0yMpakOwfg9iY0mg	189.03508771929825
rXKVVBZzhdxDgx_I9zdGHw	90.35087719298244
f8CQSwwUqvmkl_sbG1qJ2A	166.2280701754386
ELGncRXds1W5pPQEljQPRQ	191.66666666666669
18fgXdYDkSfxrdnatX2D2g	87.28070175438594
6vekR2-vd-U5jMocb-BpeA	142.54385964912282
8xwTYLMDlKjYnH6ZXlD8-Q	190.78947368421046
PhxTekBQJrc2CJgtdcynJw	189.9122807017544
0dXrHtvUftrBVQPodlpMCw	114.03508771929823
kakuNmR0XTQl6ucjY7Eg9g	188.5964912280702
FdSC5P34rqc7fazBoNK3CQ	163.1578947368421
6EGqHVa7QAVOSx5ufxtzHA	188.15789473684208
ic1KytG54Ay2m_Q7nWcTDg	189.9122807017544
K515IDRsyrZskeKl0ydtYg	174.12280701754386
r1BNhoXQKv0DqI0yLp_HFQ	160.5263157894737
obxrjNKD6Y1ic7iyXQU7ug	142.98245614035088
viGxhV4ObOb0ZISMVCTr1g	176.53508771929825
W3p0nWt3amAAj7zdrn-vdw	191.66666666666669
NVnTspOrXfupRos5RQrhNw	116.66666666666669
9spAWfhsOPb20vsdsAQeuA	85.08771929824562
vG1VG-4JJyKuEl-kIpjR9w	190.3508771929825
R2UDgsb8MD8XtiWYLp8ljQ	189.4736842105263
MrxB6Yxm-l8_E9r4gpMRzA	189.03508771929825
HL6uvV1gXuw4llhPDDHPqA	165.35087719298247
WJ79ZQLwQ7GwQqZb4kCHRA	87.71929824561406
l2US0oPkhxlhQGbYRdOtHw	89.47368421052632
5JkrkzDxJ9U19dqY4_LQSg	113.59649122807018
LH5TWnLrS5-V3_ORAV2ImA	114.91228070175438
yI2MOdERmvVCp_vxsXBHug	189.4736842105263
VFxrLIlgApHIdOCrkAYIGA	151.9736842105263
-4tK4ZvKcK7Vs4TDc8CkTQ	88.15789473684212
buDm_8VYgmeaDmwSvUAAyw	139.03508771929822
3Vzv8eZVLSKt_0BX1Ez0hA	191.66666666666669
n78PhLGZAiBiQIErPNMn2g	167.54385964912282
m5cBT7OYfn0HM0d-RCsdZQ	141.2280701754386
gYX3wov55v-AW0La6YsHTw	164.91228070175438
rH58n_OmFG4Cny53FdtKLA	189.9122807017544
iaPgzNcZnOxLYOrJWwU7rQ	190.78947368421046
x8nj9nYhtROBiT60B9LPBQ	191.22807017543857
dnUa4GdkaPG95D9gyPfBRQ	102.85087719298244
R-v8bpPvRH8QJ-LbAM2PGw	189.4736842105263
yOYJuqGQ0Q_yG1BZPSrWCw	164.91228070175438
tqzcC3ZiJFtF9zytT_hOjA	83.33333333333333
QznWF2tHtRHo3kfGGJ0cnA	193.421052631579
awQhT121Pe0R33sukfTyuA	138.1578947368421
xNfTRu_CujMlsE6cwWCl2g	189.4736842105263
NZZt6cWcVhubQaKVL6RnPw	88.15789473684212
Gj9OP10ZnTGlRtQjpv43ig	190.3508771929825
7LVFxICJieh_gggdI0769A	165.78947368421052
gFC9VS-a7I2XFtgVKhnUMQ	190.3508771929825
i3VTvzkW6qYW767CKMtHXg	188.5964912280702
BeitdSC8JuthwhzjGrObwA	128.28947368421052
vwmVeAovQ-xIudHx0qIv2w	188.15789473684208
02ae9MryDT3JIQ-zjLy7MQ	114.91228070175438
RTMnezN0ovr_CjYBtWcZcQ	189.4736842105263
uYqpUIjos0puuar__elBkw	139.4736842105263
Mi9M-3WmxgtZJ6M-Hu9inw	113.59649122807018
MWCg_rKWLW3f8x1s0R6htw	165.78947368421052
sh3S0_I0iH7WcU7IDB9xYg	89.47368421052632
v3wZU-m3Kf_g8AT-7HvZRg	89.47368421052632
RKYVq_TNBm9TFVuPeGfqFg	88.15789473684212
Uux8Ycj4Z0vxI2FaQ8ih7A	127.63157894736844
qyhCK5VMHtWXzUKq0fAxcw	114.47368421052632
0pDvMckovDMlwgQZ0fJgfA	189.9122807017544
v-sw5T9ldQI8wfXAiyrVdA	164.91228070175438
SgmSM_MqHZIYfH7py8UFdA	190.78947368421046
qIXjQ0unuX4uvLRphexBYA	165.35087719298247
JH3yKXFw_IUi0l0lqXqx0A	140.3508771929825
BBk6Jh4wC3B1SPASLeGgWQ	190.78947368421046
FnFVXfthkDNFy33a-ATBAQ	114.03508771929823
mt9mKxvSo1c_8DarT29RGw	192.98245614035088
O3FNOSWS0s7tn29aJhQKIA	190.78947368421052
KvVrM1xpZIoHXmfGBcI-OA	135.96491228070178
q2Mv09kRLrMQATwHcjapxQ	164.91228070175438
UsnVveOndIxCpxvHARI8AA	185.0877192982456
B4GC5Qa5KJKaR-M2RlN2SA	190.3508771929825
jo_b_YNWdGoxnkRJjBx7RQ	191.22807017543857
dwswTG5kjWrSFOztwbPS2Q	190.78947368421046
w-xNflY36cCiAP98hHj6rg	189.4736842105263
f2wwEUwSDNdEYeRLm9uOfg	189.03508771929825
dsalGc2bEIVMHYJ8zOP-aQ	189.9122807017544
JJIyGSGjQ6OtZayhiP8esw	90.35087719298244
Czvnp72BKMK4ohUWYOqAuA	189.9122807017544
ZQvDAsG_wgw8YndkZlsL4Q	189.9122807017544
AJ9plI-ImGtdLx28FXbJ9w	89.47368421052632
YohuvqJJekYKYyhY7EqJag	190.3508771929825
Egji_XwjS4dykCjk8qoZWw	165.78947368421052
iGwsuVEcvX-MB6zB61AYWA	165.35087719298247
ozdjrUer54PlrOLZdys63Q	90.35087719298244
nbSHiwedszsDdjZzU0iJvg	164.91228070175438
6W2-h0dIptNnQZSqgz5WUw	190.3508771929825
k-WpAGk9-LFJyONecDneqQ	192.54385964912282
1_xTCu7l_74U6HknFrwvGg	189.4736842105263
d4i6Mqwwe-gDOlkTXSsvZg	190.3508771929825
Q3wjz4Wcguun1CWOh6pVlg	165.78947368421052
oyQ2wij0ZSiB0hYg85BRTw	187.71929824561403
RXIeMdM988krQQDj6cXwJQ	137.71929824561406
Bl4QlgDrl0A8Vfl68MDSQQ	189.9122807017544
Kk-2BAEHOtlhzQznf2jOcQ	139.91228070175438
-u6Zxx6cVS_GfmI2PjGCmA	115.7894736842105
lNH0cf7uKvrLbnDcshQMlg	191.22807017543857
Uk9jUF00XynSn0DX5O4LBw	166.2280701754386
_G_nlFCOnC_YWEatNsIAqw	169.2982456140351
0YmEeQEzqwMwuWKvf3PTNA	164.03508771929825
eKHWqnzjjeuCY695nT1oDg	188.5964912280702
jsokJRU0K190dFNMuWs_ow	164.03508771929825
d9K2VHt6IdUMBgez6aJCPg	110.52631578947368
e8mJevLuI17qwiE64M8LnA	113.15789473684212
3kzv8teHvsdA4_TyClQZpQ	165.78947368421052
mCyH2QxkDx5cDtulJMzwyw	165.35087719298247
1bCRapFkVMwaGjbkzR5AmQ	191.66666666666669
U8m0BamO3PIF29QoLjGFhw	188.5964912280702
ZVrG1j7UysPGbbDFn8WYsg	190.3508771929825
3BUREbYPe32mQCodw-Wkuw	189.4736842105263
ofclt8gQ0N4XgqOsLfRjyg	188.5964912280702
yd-Xp36yfS2X5USMZ19-Gg	190.78947368421046
GJnlg9OejE4-dXREtGi7rw	141.2280701754386
L3MDCNh9BWxPBpNdlszXGQ	190.78947368421046
1JsaisAby-T2slf-5I-pvw	89.91228070175438
-zazPFhd7hCOB9PJfQwyIQ	191.22807017543857
LiNx18WUre9WFCEQlUhtKA	141.66666666666669
2AZaPPRAWhDDO7k-jlpfwg	181.57894736842107
vg84i-cc3ZJwSCRC4bx47A	139.4736842105263
yLxsIzIBAMNtbSkXEpCvAg	190.3508771929825
JQ-rU-5xifMVx2Z8adSWCA	138.1578947368421
CYL8mq-bR2ZZW6CX2dfV4g	189.4736842105263
68PRn5eAVHV1SYHWmdnPkg	115.7894736842105
qwgWmpBYpveVZhb90cV84w	165.35087719298247
3uWwYAq2uAJV9_bt9MUXNQ	165.78947368421052
l7GIKQkMpvEPp5R8rekHFA	189.4736842105263
HOAZt4J39xKyh0WFHmGW0Q	116.44736842105262
9aS9-UH54nGs23dh2Vp5OQ	191.22807017543857
2MAotc4vAYhwI7rK-sbpbA	164.4736842105263
oMfoX9D86IDtgWaOSkahLw	190.5701754385965
e5wyTtMWTjy7NPPErR3zuA	191.22807017543857
0I99ibr1vy7yiHIUdo3Zyw	187.28070175438597
VepCSfxBPXoPTj-w_Vj5SA	113.59649122807018
xNGqjO2sMgxM2Wz6xC8CXQ	164.91228070175438
44v3hsBkKJCC-W4iSdkrJg	164.03508771929825
cSNER_qF_bb1t7kN0kZ44Q	192.54385964912282
s_PI8eOGJdoYCIGCSmBN8Q	177.41228070175438
LSa_YH9XmxJtYO-bJ4H7TA	192.54385964912282
H7fr4A3OlKtDr-sNn8BIlw	140.3508771929825
TOc5Mp75tikXQUe9gIBR4g	163.5964912280702
Yzb_Ieto4HqcDPjb-8u-Ig	137.28070175438594
JT1WprhTX17Hd1_WICXpzQ	141.66666666666669
PX0BKc9KUduJlIZsi__eiQ	190.3508771929825
VtUx5OMo20r7jXyqyMM1Eg	164.91228070175438
FTSIBLNPHSOcVXSK8Iz0kA	114.03508771929823
4P8qZOI4TTySLEOGj0zlvQ	86.84210526315788
9FBu9AwyWGkHSV77XJX0hg	189.9122807017544
zeXmrL_j5WAASKfvW_U5Cw	164.4736842105263
EILVLAwEPdGAV_ZC0edtgA	173.02631578947367
45M5omomIiT6Xbj6Zs583w	89.47368421052632
u91e3oomewh1QVu2aTUezA	190.3508771929825
0RdU99USX8rqIFCPAO_N7g	139.4736842105263
_kALQcAVkK0nVX0iU2pYIQ	188.15789473684208
C7pVJtxnqReTjs7Gz7gjcA	160.5263157894737
Oz6DTbeD6m3z5LmnDdZdXw	164.4736842105263
nPok1xbHXYMlGBQbuhN8Xw	140.3508771929825
e8uOhm6sURP_pZAcP1-1lg	114.47368421052632
_rrH5McG9OUvtr4rq6t_MQ	187.28070175438597
tQTiEYchpcXn30m6YfXbBw	138.5964912280702
oM9bhZlRakF3UObBs-baWw	140.3508771929825
pr3yw4qMOBw8NPw_l_vsDw	89.03508771929825
ZldW6qde9twG0-mkF2NLuA	163.5964912280702
v6VR8sKvupQwnQ21XjEHdw	189.9122807017544
v9FT1O5vdOHlzOYpyc-Y2w	164.32748538011697
92ik9Uyc3uLQv_a26ybsQA	164.4736842105263
auLJgkkxYXEu4wi7vqP0QA	164.4736842105263
0oMBBtFaLbVPmBpETiUYzA	191.22807017543857
cUEXUqAM7WvxJV3iBZ1Ucw	165.35087719298247
86RJ2VAQoUypqdf7ZEpEXg	170.50438596491227
82G4bKdmJM2KSK6BBkTiPA	190.3508771929825
dgddMzrgMfxdRFes4TrPLA	160.5263157894737
ufzCKrf_3TzeYteEGfrtKg	191.66666666666669
AiNaSjmmZU-p806S9YNWDQ	163.5964912280702
Xi4m_q0o2LiGHqMBF2PT4A	189.9122807017544
ysnwmIG0OcaDHB8Famy2GA	193.421052631579
-gMD_-yAK6vaYJVkxLYRuQ	178.50877192982455
UjPqMhQiXpJGnDIUvt958w	87.71929824561406
9D2qJgX2D05hX7LmcyVMjQ	140.3508771929825
zERuZdrDd2rMxH-cES9v5A	165.35087719298247
Dpxk3pwaFvqXvmT3h0doYQ	114.03508771929823
e-PyHtUnimZaNqp9DzJjjg	165.35087719298247
odq8SUSIT8narMOKlZrg6Q	168.42105263157896
jp1kZmw0nrAkUN4vb9yf1w	190.78947368421046
5I8NAntem913UCiEliWS7g	159.21052631578948
aoCX6FnGcFEliOZbCO4qHA	161.8421052631579
dERyXf-mY20O8yTJVK1diA	192.54385964912282
VZ-3_GEVPoUrZHKYvOcHYQ	190.3508771929825
lAW03ccfMEuRZiDqvVgc0w	89.03508771929825
CCyi8fnOFQAfpWbmeH0OPw	167.10526315789474
qMnJ7EWco2KfiS-WHpRPfg	189.03508771929825
5s3DcitRD4-kXXw7YLuuiw	165.35087719298247
mKWs00a7D7U30iGed4JyRg	189.9122807017544
iGIJxX7VqqKM4CU18t-2Xg	191.22807017543857
gogAvf9gm5FEOysTKQS8GQ	189.4736842105263
BDlO_NK7idps6no95T0UVg	138.5964912280702
ZqdKgTw1zL5ca2beMuWRQA	166.2280701754386
_5en2UpWaIk3IQfUKR_AhQ	189.9122807017544
Z8VyYmW7ILy969V_5Ge5ew	164.9122807017544
dmTv9PftC13bZeIEi0en6Q	165.78947368421052
BImEO3pokeNhNC51xtYP5w	190.78947368421046
yJfhl5VWnPJ91J9ujnHnxQ	140.78947368421052
TDMlA-LLUDxIXMwPKSzLHw	190.78947368421046
OzdEvi2PU-plGYY9qvuSXQ	190.3508771929825
jtPEPy6m6LbHBuDiwiGvlQ	89.47368421052632
FUkJgT1C_OF797bidBQWBw	190.3508771929825
rdiIw6PV4AVm-zSfUEFI7A	164.4736842105263
2h5aTo-V6LwGUWd5IdfH5A	164.4736842105263
o6t_i7mqfhq-BmRvk0DLAg	89.03508771929825
bu3qhZXlxkWir0EzC2txBQ	120.46783625730995
yOMZeTXJtYXAHWue5Rx_mg	188.15789473684208
fVpJXvQf1Iig_DgFsjxKVw	109.64912280701756
t1iQ7_HCRUGBx0wokIy1Jw	164.4736842105263
jmM_nn2kK6CnYenMz7wmHw	192.10526315789474
vLgSfulFzvipPxLRG-L-GA	190.3508771929825
am939PCn6atEdrhK6hRRiQ	191.22807017543857
UBer8eeDl764ngkg_eIbkg	89.91228070175438
_yKsLeAycgUh4nA4_6kXbA	86.40350877192982
si-Q0DaDgZ5QNbHHNwOLFg	86.84210526315788
mBeQH34RUfmNSo5ZYGIAng	178.50877192982458
g7dW77IKWHe5k46cVirmzQ	189.9122807017544
sniKEZaj0TB59C48qh5gAA	140.5701754385965
jYQDkuuDjTqHNfWu4k44ew	166.66666666666669
CqUP-k4ks58H7-fvsqLUdg	82.89473684210526
UdTKyJkv8BvxFERTfyBsKg	190.3508771929825
avwQgc8a5-RX3EoaGZRVNQ	139.91228070175438
4krT9JxgkdxLKo7slwOKkA	139.91228070175438
9oLyL3IWTx8tySc2szN66g	85.96491228070175
UHDmJGleGXrSfyAUIAqn4g	113.15789473684212
XsHvior5Q8efZsWXnEJhyg	166.2280701754386
3U9eo59yFIXtedPYtE91Mw	166.2280701754386
D8BTNQ7f1EUPOE2Z80QLqg	84.64912280701755
I1kSgR7e7HRJo1dSJkDZLw	78.94736842105263
uG7N6k70isjKxpbjUox3CQ	140.3508771929825
6mFyyszrQReUg1XTMSN9qQ	142.98245614035088
Q7f_21GEPze0sgTfE4F_zw	87.71929824561406
oHAYl3Tw-p0gTdaz9qUwgw	189.9122807017544
bnBDlMCNdBy89d22UCsUVA	191.66666666666669
eteU71BreWIONFxtIsCP9Q	165.35087719298247
YttDgOC9AlM4HcAlDsbB2A	138.5964912280702
SJCbhXpcLAwmMMeMlu65MQ	138.5964912280702
zaj61lomCat0_ahFUMZlyg	189.9122807017544
QHX3NxFAlda3I32taYzI8w	190.35087719298244
Mu3sZaVhYoEEstWBa_wLKQ	189.9122807017544
-X8saOIinN36j-Z5_s767Q	112.71929824561406
TnPBZiWuCgs1tpts2Gs1bA	190.78947368421046
keiqpBwUTUpqYtkFWCBO7A	189.9122807017544
0In6fi6XOAksJlJSMRsI_A	86.40350877192982
MiALWsQL88BzrACF8v10_A	164.91228070175438
VdX18Gw0CduhVBFSS4zwGA	189.4736842105263
dxdg0-NpQzg3WFulmkmbOw	190.3508771929825
tu5AwWOh6QlSvpi5CXalQg	160.96491228070175
HPN-MQ52DF2-E7LjOE1D7Q	189.9122807017544
qzOcMxAzFYwgWHAurolfmg	165.35087719298247
hgAotvp0hTTh_ucsld-sbQ	189.4736842105263
89CsMQTVR-KuM95mO58nTA	189.4736842105263
kHXkS01VfypRzdcBBL8hsg	190.3508771929825
Jbd1x8jj3EgOkQMZ3RImKw	126.31578947368422
e3ET2e4GKWPmtgWDHl-fTA	152.4122807017544
1cciU67KYt2AISA125Rlwg	189.03508771929825
luQyFsN-EQrO_Zicl04k9w	192.98245614035088
DNU1GWvbkwQNqs4Uk6KveA	164.4736842105263
40tQHISyjn52KjxRa_j0-A	115.7894736842105
zgeB-lBXqGWHnDtA7HQj4g	90.35087719298244
g6BDEozeTlkL-loqAe_9Nw	164.4736842105263
ylqn33MNQiLDkHyeRH3UVQ	189.9122807017544
QSvL3HmHMtk71kDIooouRg	189.4736842105263
F8LOrtpdfEJyKHNeZjrXYw	190.78947368421046
DtSpueHE6wH0Ml_e_U6gHg	189.9122807017544
I26PwWyEUA6-28vMq-2EhA	187.71929824561403
ETtapoykEOV_AJQtYEbnLg	190.3508771929825
1hFOmMleAwcEaVqSblhZ-A	166.66666666666669
NQfYwnTJWow7qvyRR4qPcg	87.71929824561406
8h4cNP2uZN0AbE9JZdUHew	189.03508771929825
1B2Q-i39gbYrjCb1ZAU-sg	189.9122807017544
A5A34ixb-yy6nwL42iZsnw	173.68421052631578
kZtn4RYyWjPySIRhzqaRuQ	177.85087719298247
TcftfHJS6IECjmLudxxgnw	189.91228070175438
XVFaD_7Lf-0_C4QggIjZ-g	111.40350877192982
gdzC2QuVWM7yRGotATW61Q	191.22807017543857
gFhY1kCfkl6JSBEMSt1m2w	191.66666666666669
Ar2YutlcGRcZT8EFVgnaSg	190.78947368421046
g0jprAVl5-CtqzOuyeZkPA	191.4473684210526
_7Z8vUNdxNu6eZCTbHTFNw	189.4736842105263
Z8kF-Ftv2O5TZ35uGD6jxQ	164.91228070175436
EyijGEmk9MP-ufMOG-mlmw	188.81578947368422
